house_price,area_sqft,bedrooms,bathrooms,lot_size,garage_size,age_years,renovation_score,energy_efficiency,distance_to_center,school_quality,crime_index,walkability_score,median_income_area,property_tax_rate,mortgage_rate_proxy,transit_score,area_m2,living_area_proxy,rooms_total,lot_size_log,condition_index,location_desirability,income_proxy,neighborhood,building_type,heating_type,noise_loc_01,noise_loc_02,noise_loc_03,noise_loc_04,noise_loc_05,noise_size_06,noise_size_07,noise_size_08,noise_size_09,noise_size_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24,random_noise_25,random_noise_26,random_noise_27,random_noise_28,random_noise_29,random_noise_30,synthetic_feature_01,synthetic_feature_02,synthetic_feature_03,synthetic_feature_04,synthetic_feature_05,synthetic_feature_06,synthetic_feature_07,synthetic_feature_08,synthetic_feature_09,synthetic_feature_10
573702.12,2325.7,5,3.4,8932.92,2,39.11,8.17,0.539,11.79,5.78,4.12,36.1,70478.8,0.929,5.262,30.77,209.34,2120.55,11.4,9.0975,5.778,1.358,68.126,Suburban,Detached,Electric,-0.8334,-0.0009,0.613,-1.3898,-0.9355,2.9445,0.7689,4.0165,3.9995,1.6682,1.5986,0.8849,1.3278,-0.4198,0.4745,0.3314,2.0266,0.3872,-0.0216,-1.2748,1.6485,0.675,0.7557,-1.2953,0.9185,0.7067,-1.3384,0.7454,-0.61,-0.4655,-0.911,-0.8535,0.0574,0.0502,2.1026,0.823,1.1828,0.5942,1.0873,-0.8206
380074.7,1168.9,4,1.7,3318.65,0,45.77,3.72,0.289,7.48,5.2,4.88,45.11,77733.13,1.045,5.478,33.4,111.39,854.06,6.7,8.1073,1.629,1.67,76.96,Central,Condo,Oil,0.5262,-0.009,0.241,-0.6882,0.0599,-1.8467,-3.161,-0.0755,-1.4845,-1.8252,-1.5995,1.3912,1.7002,-1.1716,1.0288,-1.0908,1.2336,-1.1749,0.6943,0.3731,-1.094,-0.2014,-1.1404,0.5143,-0.7341,-0.836,0.4951,1.645,-2.1832,1.0675,-0.8085,1.7519,-0.602,-1.8342,0.1158,1.3465,-0.5582,-4.147,-2.8369,-0.638
288395.75,1217.9,4,2.0,3099.62,1,20.8,3.69,0.579,10.97,4.62,7.18,33.46,49704.19,1.186,5.483,38.41,105.27,1173.39,7.0,8.039,3.643,-0.911,45.865,Industrial,Detached,Heat pump,0.8656,-0.9908,-1.5358,0.7456,-0.261,0.3592,-1.2345,-0.7488,0.4626,-0.8904,0.8766,0.3946,-0.236,-0.0904,-1.3156,-0.5579,0.26,-0.3593,1.9273,-1.3907,-0.7998,0.1468,-0.6078,-0.9777,-0.2957,-0.8868,0.4274,0.546,1.0229,2.0347,0.1484,-1.6711,-0.8785,-0.4664,0.9235,-0.1053,-0.8179,-0.6643,0.8081,-0.9917
578956.26,2682.02,5,3.1,7115.56,2,61.18,1.46,0.259,7.42,7.36,3.23,56.73,72061.33,1.248,6.428,38.92,251.73,2297.02,11.1,8.87,0.334,2.515,72.097,Central,Townhouse,Electric,1.3119,0.4397,2.6478,0.0787,1.298,1.8622,2.8164,0.9211,1.8078,0.9858,-2.5122,0.4225,0.3561,1.8836,0.6548,0.2768,0.1097,-0.6429,1.4135,0.0164,-0.6278,0.7948,2.1215,-0.8325,2.164,1.0412,1.1237,1.2334,0.3503,0.0537,-0.6769,0.2057,0.4823,0.4662,0.3141,-1.2788,-0.4292,-0.015,0.2083,1.8379
614130.48,2887.97,5,4.1,8990.15,3,8.87,5.02,0.598,11.6,5.03,4.71,48.08,56548.34,1.007,3.941,33.11,273.74,2551.19,12.1,9.1039,4.613,1.698,55.157,Riverside,Condo,Electric,-0.9166,2.0926,-1.3845,-0.4486,0.8771,3.8348,1.2487,1.9162,4.8242,3.5197,1.3937,-1.2647,1.1858,-1.1609,-0.9714,-0.2114,0.2994,-3.2574,0.9622,1.61,-0.4108,-0.0453,-0.0795,0.3755,-0.3066,0.1086,-0.3287,2.5919,0.3102,0.4993,1.6765,2.1565,-0.0711,2.4185,1.487,1.012,0.3404,2.0002,1.6862,2.2268
106870.11,1083.0,5,2.3,1494.47,1,65.55,0.88,0.25,12.56,2.77,5.36,20.34,42509.06,0.979,4.974,14.38,97.61,1171.48,8.3,7.3095,-0.646,-0.835,39.453,Industrial,Townhouse,Heat pump,-2.7485,-1.4071,-1.4566,-2.7902,-2.1046,-0.8161,-0.844,1.197,-1.719,-1.1034,-2.0429,1.0544,1.9556,0.6501,-1.3373,-0.006,0.4943,-0.3468,-0.8867,0.7746,-0.0157,0.362,-1.2202,1.7502,-0.4406,-1.4541,-2.1455,0.8374,0.3035,-0.9305,0.3914,-0.2522,-0.6945,0.9011,-0.9827,-1.2419,-2.3288,0.153,-0.8254,0.2987
412990.64,1454.15,4,2.6,4590.56,1,57.02,1.81,0.343,6.28,6.68,5.7,48.14,75798.03,1.365,5.503,38.98,129.28,1231.49,8.6,8.4318,0.597,1.881,83.747,Central,Detached,Electric,-0.0068,-3.184,1.1008,-0.8496,0.6149,-0.5808,0.5733,-1.5801,-3.2061,-1.109,2.4364,1.7808,1.557,1.1579,0.2388,0.3327,-0.4132,-0.8989,-0.7568,-1.8507,0.9586,0.9613,0.8009,2.1978,0.5856,0.8556,-0.3273,-1.1006,-2.0602,0.8941,-0.6926,1.3409,0.2696,-1.0459,-1.3702,1.3661,0.7159,1.0476,0.0208,1.3081
507161.82,2072.57,4,3.1,3489.08,1,40.38,4.58,0.519,9.61,4.39,5.72,23.27,44033.01,0.929,4.903,50.48,189.7,1870.42,9.1,8.1574,4.268,-0.468,46.109,Central,Detached,Electric,-0.3502,2.3276,-1.6349,0.0575,1.5144,-0.8043,-1.8625,0.4782,0.2457,1.9474,-0.3898,0.323,-1.7355,-2.3655,0.2285,-0.4937,-0.8441,-0.2104,-2.3864,0.8484,0.4614,0.7122,-0.7727,-1.0399,-1.7853,-0.4066,-0.2192,0.0511,-0.9852,1.1291,0.9974,0.652,-0.6683,0.2008,2.5907,0.9631,0.8043,-0.3484,-1.1083,-0.0688
599487.71,2522.59,5,3.2,7711.96,1,21.67,5.49,0.483,3.49,7.94,3.19,53.37,84557.89,1.224,5.358,49.53,228.56,2447.65,11.2,8.9505,4.319,3.624,82.644,Hillside,Detached,Electric,1.1278,1.4941,2.1116,1.1123,1.4449,1.5541,1.404,2.1618,3.7783,1.9744,1.2904,-0.5944,-0.3156,0.4102,0.0533,0.8841,1.0322,0.0017,0.6335,1.8222,0.0608,1.2335,-1.9205,-0.5966,1.2508,-1.403,-2.0492,1.3702,-0.4517,-0.4945,-0.2686,0.2421,0.268,0.718,-0.7832,-0.8417,0.8322,-0.1378,-0.8167,0.3023
184064.69,1216.11,4,2.2,4024.47,0,59.25,3.64,0.487,11.15,6.75,6.36,31.4,60098.34,1.021,5.431,40.88,112.37,1146.88,8.2,8.3001,1.428,0.47,60.828,Industrial,Condo,Gas,-1.9761,-0.2155,-1.2443,-0.5618,-0.5765,0.0236,0.9886,-1.3604,-0.3449,-0.2299,1.0842,-0.162,0.5007,0.6034,0.7176,-0.3055,0.022,1.7679,1.1086,2.797,0.277,2.3284,0.5198,0.5155,0.9939,-2.5073,0.0454,-0.2488,-0.7487,0.5862,-0.6586,-0.267,-0.8501,-0.5031,-0.0433,0.9413,-0.0357,-1.36,-1.6159,-1.5088
401198.97,1554.42,3,1.9,4064.03,1,23.93,3.85,0.417,11.57,4.6,5.97,36.54,52276.86,1.04,5.138,28.76,145.02,1343.95,5.9,8.3099,2.348,0.673,47.143,Central,Townhouse,Gas,-1.9923,0.6674,0.1976,0.893,-0.5132,-0.855,0.4171,-1.4479,-0.8637,1.4546,-0.4365,-0.4204,-0.4942,-0.2673,0.8736,-0.0976,0.9487,0.3047,1.1902,0.4751,0.624,0.7029,-0.9166,1.1688,0.5245,0.9034,-1.0759,1.5057,-0.2715,0.2805,0.8645,-2.182,-1.2997,-0.2921,0.1291,0.7512,0.6567,0.0367,0.544,-0.0109
384643.13,1744.39,5,1.7,5172.17,0,6.32,6.61,0.709,13.35,3.58,3.93,36.69,36554.31,0.899,5.535,49.94,160.22,1532.95,8.7,8.551,6.365,1.446,34.37,Industrial,Detached,Heat pump,-1.9771,1.0996,-1.6664,2.1396,0.2796,1.305,-1.4672,-0.1645,1.172,2.4576,-0.3597,-0.3604,1.7828,-0.6464,1.4697,0.3613,1.6462,0.3341,0.6754,-1.3644,-1.6817,-0.4613,0.3212,-2.1641,-3.3771,-0.8599,0.6491,-0.0669,0.2462,0.3908,-2.3977,-0.2089,0.929,-0.1335,0.7915,0.0061,0.4869,-1.2051,-0.9507,0.7088
497048.69,1952.53,4,2.8,5292.49,1,48.36,3.68,0.25,6.11,8.19,3.49,50.18,63077.88,1.373,5.845,41.22,191.44,1764.17,7.8,8.574,0.898,3.548,61.477,Riverside,Duplex,Electric,-2.9804,1.6592,1.1649,-1.2126,0.2405,-0.8645,1.2248,-0.221,1.6001,1.1305,-0.8372,0.648,1.6294,-0.5907,-1.1903,0.227,0.5206,0.4956,-0.1541,0.4347,1.0716,0.5118,-0.8127,0.0873,-0.2594,-1.2438,-0.2461,0.3343,1.0064,0.812,0.7794,0.3215,1.8417,2.0512,0.1334,0.1893,1.706,1.7506,-0.4786,0.7042
426387.63,1225.25,3,2.3,700.0,0,32.62,6.36,0.766,7.51,6.8,4.28,40.99,82333.99,1.02,5.37,47.48,109.51,1071.66,7.3,6.5511,4.649,1.881,76.1,Central,Townhouse,Gas,0.29,-0.0604,-0.0464,1.2255,0.6985,0.5599,-1.2734,-1.2275,-0.4789,-0.7393,0.7874,0.2795,-0.8159,-0.3286,1.502,0.6442,0.3585,0.8718,-0.5643,1.596,-0.8264,0.4688,0.7072,-0.4871,-1.2729,0.6394,1.9611,-0.3507,-1.4802,0.5189,-0.7185,0.2209,1.0485,-0.4376,-0.1061,1.36,-1.0613,-0.3735,0.3698,-0.5888
189256.72,1779.12,5,3.1,4331.75,1,40.94,5.12,0.585,11.1,1.46,6.49,29.39,29508.57,1.119,5.251,29.79,173.63,1894.9,10.1,8.3737,4.308,-2.559,31.445,Industrial,Condo,Gas,1.0987,-3.1614,-0.306,-1.4148,-2.2925,0.2417,0.6957,1.4594,3.0178,-1.8495,-0.4235,1.0039,-0.1624,-0.3021,1.8823,0.317,3.2002,0.4543,-0.8254,-0.1871,-0.4435,0.6135,0.1835,-1.924,1.1241,0.8058,-0.2562,0.1595,-0.0088,-0.139,-0.7719,2.3513,0.1599,0.1119,-0.1479,-2.3151,-0.7495,0.0421,-1.5428,0.8646
353006.15,1145.7,4,2.7,2012.97,0,30.44,3.46,0.524,8.39,6.34,2.05,52.22,73264.58,1.05,5.409,68.0,100.19,1035.03,7.7,7.6074,3.495,2.262,70.737,Riverside,Detached,Oil,2.6942,0.8743,0.4853,-0.0159,0.3634,-2.8174,-2.203,-1.3858,-1.9958,-1.1269,-0.819,0.3709,-0.7496,-0.4908,-0.3662,0.469,0.207,0.2817,-0.1634,1.0431,0.3404,1.495,-2.5892,-1.3372,1.0526,-0.7871,0.4304,0.2124,0.7115,0.8333,1.9055,0.1758,-0.7993,-2.7394,0.2168,0.1298,-0.836,-2.2023,-1.0165,-1.9987
541037.66,2029.62,4,3.4,3787.05,2,0.0,7.11,0.724,11.91,4.0,5.94,35.25,53028.34,0.923,5.496,38.91,188.99,1660.01,8.4,8.2393,6.588,0.511,51.251,Central,Duplex,Electric,-2.2082,0.6836,0.4648,-0.6411,-1.9829,-0.507,-0.3018,-0.8667,0.9648,1.0753,0.5373,-0.8641,-0.1951,-0.3445,-1.6685,-0.3254,-1.0905,0.7112,-0.9778,-0.8396,-0.0754,-1.6841,0.382,-0.5678,0.388,0.9126,-0.2131,-1.6085,-0.9241,1.1119,-0.5742,0.5443,-0.4157,0.6518,-0.2165,0.8358,0.3467,-1.2695,-0.3046,-1.0198
525861.05,1390.09,5,1.9,4577.6,1,9.42,6.32,0.586,8.41,6.46,2.64,46.87,84505.28,1.301,4.543,39.58,136.24,1106.35,8.9,8.4289,5.713,2.237,81.662,Hillside,Detached,Electric,0.4152,-0.5421,0.8444,-1.8364,0.3649,0.8513,-0.9114,-0.138,0.6479,0.1588,-0.8972,-0.5007,-0.2254,1.1908,-1.3835,-1.0688,-0.2812,-2.4266,1.756,0.3724,0.4869,1.5138,-0.2897,0.0588,-1.2031,2.0549,-1.6233,-0.4416,-0.1928,-0.5542,0.9497,1.1524,1.0382,1.1592,-0.0997,-0.1263,-1.478,-1.9558,0.2263,-1.1397
389774.77,1779.03,5,2.4,4466.01,3,46.58,3.6,0.325,14.24,3.8,7.84,15.74,41097.27,1.135,5.754,34.81,172.07,1947.34,10.4,8.4043,1.996,-1.643,55.893,Suburban,Detached,Gas,-3.1812,-2.2974,-1.5767,0.3314,-0.7227,-1.2787,0.236,1.0337,-0.6076,-3.9013,-0.329,-0.5628,0.9543,-1.2144,-0.4619,-1.4276,1.5517,2.0891,-1.3024,-2.4896,0.1418,1.8504,1.4167,1.0081,1.4943,1.3467,-0.2047,-1.2332,0.4666,-0.0018,0.2481,0.4783,-2.3748,-1.1764,-1.4766,0.4613,1.2302,0.7724,-1.3272,-0.52
404534.61,1790.45,4,2.8,2112.78,1,31.8,5.37,0.521,6.75,6.78,4.21,46.13,75903.83,1.167,5.252,66.97,163.82,1492.5,8.8,7.6558,4.447,2.588,72.591,Suburban,Condo,Oil,-1.1282,1.9115,1.3915,1.0643,0.192,-1.8405,-1.2361,-0.9689,-1.0647,0.4887,0.1071,-0.1865,-0.8885,-1.7491,2.0141,-1.6707,-1.2942,1.5897,-0.1971,-0.9503,-0.2893,0.5681,0.3952,0.3543,-0.2623,1.1911,0.7534,-0.4071,0.0112,-1.7687,0.3686,-0.1148,-0.4064,-0.5694,1.9418,0.0169,0.4611,-0.2752,0.0116,1.1028
462087.89,2112.5,6,3.9,4751.76,1,22.09,4.94,0.438,12.78,5.6,4.33,30.36,62693.23,1.15,6.194,19.46,199.59,1876.11,11.9,8.4663,4.171,1.59,52.35,Suburban,Condo,Heat pump,-2.2436,-1.3553,0.1463,-1.8448,-3.2167,0.3881,0.2033,1.5539,1.6933,1.5893,-0.6424,1.7947,-2.6167,1.2068,0.0171,1.7627,-0.7525,0.2171,-1.9362,-0.0061,1.5288,0.5921,0.7562,0.9475,1.8054,0.3141,0.602,-0.7952,0.6742,0.5836,-0.2512,-0.0824,0.7323,0.449,0.5326,-0.7878,1.7459,0.5663,0.3933,-0.294
417016.75,2000.02,5,3.4,5793.38,1,49.43,4.02,0.293,12.75,3.39,4.63,26.62,67795.44,0.954,5.825,23.24,188.34,1674.51,11.4,8.6645,0.34,-0.276,59.796,Industrial,Townhouse,Electric,-1.5532,-1.7753,-0.7163,-1.9851,-0.5742,3.5727,-0.398,-0.5127,1.1865,0.6512,-0.4915,1.9549,-1.6045,-0.192,-0.6172,-2.2128,1.1064,-1.413,0.2966,-0.3634,0.7081,-0.2416,-0.7105,0.0267,0.2654,-0.4437,-0.2933,1.0118,0.0947,1.2231,-0.2906,-0.3263,-1.1018,0.0681,0.2697,-0.7361,0.0445,0.1607,-1.1638,0.223
515639.94,1805.59,4,3.1,4559.57,1,38.94,5.41,0.542,7.55,8.6,2.06,52.18,64835.32,1.156,6.144,46.83,164.51,1788.46,9.1,8.425,3.828,3.838,68.632,Industrial,Detached,Gas,0.4949,0.266,-2.0369,-1.33,0.858,-0.6517,0.7442,1.561,0.5611,1.3415,1.535,0.8366,-1.0283,-0.3882,-0.6854,1.1937,-0.2716,1.2104,-0.0024,-1.3006,0.3021,0.0063,-0.7901,-0.7049,0.5068,-0.0559,-1.4568,1.0234,-0.3119,-0.2573,1.5572,0.5026,0.5109,0.5831,-0.4785,0.887,-0.346,0.702,0.4775,0.9561
488823.55,1848.1,4,2.5,4905.75,1,53.75,3.95,0.461,7.82,6.41,3.15,57.52,80235.56,1.02,4.944,41.68,175.39,1848.79,7.5,8.4982,2.715,2.779,86.918,Hillside,Detached,Electric,0.5449,0.1637,-0.9374,-0.1351,-0.9502,0.9461,0.5621,0.341,-1.6114,1.1053,-0.2042,0.1188,-0.6557,-0.1112,-1.3227,-0.8209,-0.1102,-0.6939,-0.3568,-0.4997,0.6925,0.698,-0.0256,-0.1837,-0.4603,0.4407,0.6445,0.5603,-1.1727,0.1334,0.9553,-0.1206,0.4515,-0.1879,-0.8794,-0.4867,0.831,-0.1387,-0.493,-0.0869
364774.7,1773.08,5,2.2,5423.04,2,27.4,7.17,0.513,15.57,4.8,6.68,37.09,46720.67,1.186,5.296,30.25,175.9,1530.28,10.2,8.5984,4.928,-0.432,43.312,Central,Condo,Heat pump,0.1819,-2.5023,1.047,-1.1933,0.3139,0.3653,-1.8867,-0.0045,0.8404,-0.7695,-0.3596,-1.3617,0.1872,0.2093,0.8746,1.1864,1.0734,0.5338,-0.9328,0.3297,-0.7053,0.6336,-0.3606,0.6955,1.407,-1.2575,0.4195,-1.2676,0.2472,-0.2202,-0.5154,0.5934,-1.5016,1.8002,0.7812,-1.6192,0.9202,-0.3296,-0.0179,0.225
382768.29,1574.27,4,2.7,3005.49,0,49.39,5.38,0.395,4.3,7.2,5.02,54.54,102116.7,1.112,4.817,44.98,149.08,1721.34,8.7,8.0082,3.081,2.356,108.511,Hillside,Condo,Heat pump,1.0469,0.804,-0.056,-0.139,-0.2269,-0.7073,1.1916,-0.8315,0.3448,1.5256,-0.1751,0.22,-1.0798,-0.5241,-0.0921,-2.2025,-0.7168,-1.2829,0.0025,-0.0862,2.1748,0.7207,1.338,1.0326,0.6084,-0.7694,0.8434,-0.0981,0.1,-0.3839,-1.0023,-0.922,0.2176,-0.4956,0.0578,0.3836,-0.4096,0.2566,1.1149,0.6862
342766.44,1380.87,4,1.8,3310.93,1,37.92,3.89,0.4,10.54,4.47,6.0,43.58,54470.59,1.288,5.112,51.12,131.68,1339.18,7.8,8.105,3.052,0.534,58.179,Riverside,Detached,Oil,-0.3972,-0.1642,0.6183,0.4914,0.8138,-0.5282,-0.9331,-2.195,-0.7983,-2.2425,0.4545,-0.79,-1.2111,0.5059,2.0998,-0.2351,-1.4686,2.2264,-0.5445,0.0609,-1.0876,0.6267,-0.1533,-0.1479,1.4429,-1.4278,-0.2741,-1.3472,-0.9928,0.2322,-0.6338,0.0483,-0.7653,2.4944,0.3746,-0.8089,-2.3427,0.0113,-0.6199,-1.6238
416028.42,1545.28,3,2.3,6093.66,1,34.68,3.19,0.531,7.29,4.97,4.64,51.0,75598.22,1.055,6.189,31.59,147.59,1438.42,7.3,8.715,2.886,1.525,74.651,Suburban,Detached,Electric,-1.2805,0.3,0.8799,1.5643,-0.0367,-0.2209,0.5106,-1.6835,0.7496,0.2478,-1.0339,1.6305,-0.9294,-0.9623,0.6282,1.454,-1.3889,-1.4422,-0.1369,0.732,0.1132,0.8984,-1.2248,-0.9291,0.1775,0.2352,-1.6844,-0.1473,0.5821,-0.7842,0.9983,1.5856,0.4665,1.3091,-1.2682,-1.0984,-1.7087,0.5664,1.0645,-0.2964
474030.13,1683.46,4,2.5,2146.0,0,45.54,5.34,0.397,12.39,7.78,3.91,36.64,67589.16,1.125,6.318,40.17,147.63,1507.94,7.5,7.6714,4.064,3.158,66.287,Central,Townhouse,Gas,-1.3445,1.6585,-0.602,0.2361,-2.4537,-0.5267,0.8202,-1.0126,-0.5883,-0.2857,0.4272,-1.6061,-1.1157,-0.3018,0.8299,0.7132,0.5818,0.069,1.9574,-0.3432,-0.2864,0.7866,-0.8276,0.3357,-0.047,0.0831,0.5338,0.6474,1.2679,-0.2353,1.1819,-0.2182,0.6794,0.8449,1.5629,0.091,0.2838,2.8371,0.8196,0.3866
523541.38,2660.13,5,4.0,7537.36,2,17.09,6.56,0.594,12.19,3.58,4.73,41.36,42684.75,1.164,4.869,45.32,249.9,2559.17,13.0,8.9276,6.147,0.431,43.589,Industrial,Condo,Electric,-2.4184,1.5876,-3.0139,-0.9864,-0.4057,0.0996,2.4871,2.7984,1.3829,1.1026,0.2558,0.3845,-0.5545,-2.2147,-0.2421,-0.3373,0.2591,-2.1222,0.1722,1.3592,-0.3244,-1.0243,0.9651,0.478,0.5951,-0.6527,-0.0091,0.9921,-0.6601,-0.9046,0.641,2.0151,0.6571,-0.6962,1.3317,1.2837,2.1427,2.3701,1.6824,2.1429
521226.23,2319.87,4,2.9,5916.12,2,78.77,3.82,0.372,6.57,7.48,6.12,49.77,61616.33,1.141,5.248,47.77,209.42,2160.58,8.9,8.6854,1.158,2.536,66.004,Central,Detached,Heat pump,1.2502,2.2861,-0.2116,0.9931,-0.0163,1.544,2.9716,0.4198,1.2831,1.9379,-1.7887,-0.8742,-0.5973,1.1722,-1.091,-1.943,-0.6926,-0.0412,0.5329,-0.9893,-0.4543,0.8323,-0.1673,1.2327,1.4425,0.8205,1.3917,0.4728,-0.7276,0.5891,-1.524,0.3493,0.351,1.2809,0.3829,0.577,-0.6512,-1.0363,1.2383,2.2093
221682.95,1571.35,3,1.4,4370.99,0,49.92,2.12,0.36,11.19,5.39,4.65,27.43,81182.82,1.013,5.458,28.5,142.44,1434.25,6.4,8.3827,0.987,0.38,83.169,Industrial,Townhouse,Gas,-0.9389,0.5641,1.9602,-0.557,-1.2017,1.4648,0.0339,-1.4723,-0.1712,1.9583,1.7943,-0.0095,0.6891,-0.1761,-0.8736,-1.3225,-1.1588,-0.4253,-0.4645,1.928,-0.7717,1.8586,-0.2207,-0.6788,1.0167,-1.0446,0.0287,1.2585,-0.7641,0.2392,0.7571,-0.0499,0.2987,0.6171,0.4841,-1.0465,-0.2493,-0.1168,1.1304,2.1284
502979.68,1557.45,4,2.6,2060.13,1,28.52,5.37,0.662,10.39,5.26,7.04,42.43,62530.5,1.063,5.822,26.67,157.66,1617.36,8.6,7.6305,3.035,0.55,59.146,Riverside,Duplex,Gas,-2.657,-0.5901,-1.4476,-1.7103,-1.2969,-0.6941,0.4783,-1.8539,1.8536,0.7342,1.4608,0.6661,-0.9895,0.6701,-1.3692,1.3891,-0.2706,1.1372,-0.7844,1.113,1.1883,-0.0266,1.0602,-0.6678,0.1382,-0.6898,-0.0455,0.2598,-1.6787,-0.4312,1.2531,0.0156,-1.3276,-2.3216,0.4885,0.1788,-0.702,-0.8099,-0.0694,-0.0196
360571.08,1298.4,2,1.9,2344.88,0,45.42,4.56,0.402,5.14,6.28,5.11,61.25,49579.75,1.343,4.532,53.36,119.11,1008.06,5.9,7.76,2.557,1.971,48.709,Central,Detached,Heat pump,1.2869,0.615,0.4095,0.5794,1.21,0.1962,-0.9649,-1.5742,-0.0182,-0.244,-0.8006,1.022,-0.3576,0.4766,0.9104,-0.3482,1.1165,-0.4254,-0.023,-0.356,-1.2047,1.4995,-0.9148,0.7562,-1.8572,0.7805,0.4173,-0.2336,2.0045,0.0371,0.1588,-0.3409,-0.075,-1.4636,-1.4107,0.9467,1.8173,1.1622,-1.7999,-0.5607
366612.67,2069.6,5,2.8,8012.1,1,71.69,2.15,0.276,12.75,5.95,3.94,29.78,66239.39,0.917,4.618,25.7,187.83,1949.29,9.8,8.9887,-0.678,1.437,76.146,Hillside,Townhouse,Electric,-2.5392,-1.0191,-2.2377,-1.3963,-1.6228,1.8875,1.8003,0.7765,0.029,-0.844,-1.1224,-0.0607,-0.545,0.5498,-0.3849,-0.0718,-0.8358,1.1386,2.5039,-0.2893,0.9836,-0.9173,-2.2352,-0.4074,0.8104,0.9288,-0.5969,0.8737,-0.4489,-0.2207,2.0081,-1.9239,-0.7115,0.471,1.8195,2.3831,2.4571,-0.089,-0.537,0.2194
182221.03,1759.85,4,2.5,3203.25,2,40.07,3.2,0.427,14.68,1.73,6.12,17.82,67535.22,0.888,5.769,23.21,170.41,1631.08,9.5,8.0719,2.4,-1.523,68.791,Industrial,Townhouse,Heat pump,-0.4203,-1.7101,-0.955,-2.115,-4.6408,0.1913,0.7471,0.1081,2.7063,-1.3404,0.2281,0.7612,0.8089,-0.0078,0.9525,0.2835,-0.6627,-1.0241,-0.2874,0.2067,0.6485,-0.0298,-0.8529,-0.4497,-1.4387,-0.7957,-0.6451,0.9065,-0.8585,1.1439,-1.3802,0.7617,0.8538,-0.3703,0.187,1.0864,0.0097,-0.0097,-0.7445,-0.7062
465493.98,1631.54,5,2.4,3633.64,1,11.11,6.29,0.646,6.25,5.3,2.88,55.35,60054.12,1.23,4.428,43.66,145.89,1505.48,8.4,8.198,5.805,2.406,64.401,Riverside,Townhouse,Gas,0.9164,2.5973,1.3194,1.6221,3.1374,-0.2734,1.969,1.7193,-0.0393,0.6795,-1.4259,-0.6625,-0.1543,0.3882,0.1359,-1.3028,-1.1905,-0.282,0.3614,0.5987,-0.3809,-0.6412,0.2421,1.2541,0.035,0.232,-0.0979,-0.5242,-1.1268,-0.441,0.7571,2.3374,0.9002,-0.2271,-0.3424,-0.5713,1.4043,-1.7584,0.5638,0.3155
291322.32,782.7,3,2.1,700.0,0,67.15,0.13,0.25,3.81,6.36,2.29,75.09,64863.44,1.434,5.254,72.12,70.03,652.71,7.1,6.5511,-0.526,4.671,67.563,Riverside,Condo,Gas,3.3671,3.297,1.7982,2.8018,2.2561,-2.3281,-0.8789,-0.2455,-1.7092,-1.7857,1.3643,0.2455,1.0507,-0.9613,-0.2928,0.4073,-0.3674,-0.2619,-0.8284,1.0945,0.5326,1.3792,-0.2495,-1.371,-0.1158,-0.7788,-0.9204,0.379,-0.388,0.635,-1.031,0.4589,0.6482,1.036,-1.1503,0.7936,0.795,-1.5996,0.261,0.2755
416221.93,1992.72,5,2.1,7491.32,1,28.61,4.19,0.539,10.76,5.04,4.68,38.54,72730.08,1.053,5.589,39.6,192.62,1788.35,11.1,8.9215,4.438,1.518,74.097,Riverside,Townhouse,Gas,0.9015,-0.5507,1.2909,-2.2351,-1.2836,-0.8372,0.3959,3.334,2.0043,0.3297,-0.4685,1.0022,-1.1524,-1.1712,-1.1696,-0.4196,0.3381,0.4956,-2.7553,-1.3406,-0.1579,1.6405,-1.5604,2.0562,-1.4178,-0.1973,-0.2291,-0.2943,-0.6952,-0.7052,1.0928,0.6097,1.8161,-0.7469,1.1582,0.4618,-1.0408,2.366,-0.499,0.7716
416059.51,2111.97,4,2.7,4373.06,1,28.93,7.36,0.545,13.38,3.05,9.45,24.62,56201.14,1.216,5.729,27.45,196.47,1805.18,10.7,8.3832,5.348,-1.651,56.745,Industrial,Townhouse,Electric,-3.0828,-0.9926,-1.2414,-1.1386,-3.2909,0.1339,-0.3151,-1.4955,-1.9096,2.7408,1.6218,0.3321,-0.0494,-0.1011,0.3016,0.2937,2.1152,0.3684,-0.7898,0.4374,-1.101,-0.0992,1.0161,-0.6126,0.3725,0.1438,1.9396,-2.0086,1.4381,0.8142,0.5775,-0.2534,-0.4361,-0.5968,0.0342,-1.3644,0.4508,-0.2328,1.6903,-1.5276
383258.11,1118.51,4,2.3,2506.15,0,15.91,7.68,0.464,9.75,4.3,3.71,43.31,73558.38,1.052,5.422,53.0,94.54,1125.68,8.3,7.8265,6.969,1.441,78.045,Central,Detached,Heat pump,-0.2192,1.2026,-1.4136,-0.3064,0.6144,-0.9352,-1.1701,-2.1375,-1.3949,-0.9834,-0.8244,-0.5293,-0.5759,-0.6798,-0.2186,-0.5781,0.2178,0.7222,2.3807,-2.1165,-1.0904,1.1711,0.1635,0.8667,2.1543,0.5604,1.0426,0.4401,-1.2487,1.0373,1.7365,1.0281,-0.7435,-0.9064,0.1584,-0.1052,-1.4735,-1.5171,-0.686,0.4398
